date,bess,dg,load,pv_actual,time,local_time,pv_potential_pu,pv_potential,excess_potential_kw,excess_energy_kwh,utilisation_ratio
2025-01-31 09:15:00,,,14.67,,2025-01-31 09:15:00,,0.01675,20.1,,,0.0
2025-01-31 09:30:00,-507.91,0.0,746.38,1213.74,2025-01-31 09:30:00,,0.0265,31.799999999999997,0.0,0.0,38.16792452830189
2025-01-31 09:45:00,-629.81,0.0,797.08,1348.96,2025-01-31 09:45:00,,0.03625,43.49999999999999,0.0,0.0,31.010574712643685
2025-01-31 10:00:00,-765.34,0.0,808.02,1483.19,2025-01-31 10:00:00,2025-01-31 08:00,0.046,55.199999999999996,0.0,0.0,26.86938405797102
2025-01-31 10:15:00,-857.15,0.0,840.5,1605.95,2025-01-31 10:15:00,,0.04125,49.5,0.0,0.0,32.44343434343435
2025-01-31 10:30:00,-911.29,0.0,860.48,1672.4,2025-01-31 10:30:00,,0.0365,43.8,0.0,0.0,38.18264840182649
2025-01-31 10:45:00,-900.23,0.0,889.18,1688.17,2025-01-31 10:45:00,,0.03175,38.099999999999994,0.0,0.0,44.30892388451444
2025-01-31 11:00:00,-844.92,0.0,899.54,1648.93,2025-01-31 11:00:00,2025-01-31 09:00,0.027,32.4,0.0,0.0,50.89290123456791
2025-01-31 11:15:00,-580.43,0.0,909.85,1414.54,2025-01-31 11:15:00,,0.0325,39.0,0.0,0.0,36.27025641025641
2025-01-31 11:30:00,-31.67,0.0,918.58,924.6,2025-01-31 11:30:00,,0.038,45.6,0.0,0.0,20.276315789473685
2025-01-31 11:45:00,-23.86,0.0,954.29,946.49,2025-01-31 11:45:00,,0.0435,52.2,0.0,0.0,18.13199233716475
2025-01-31 12:00:00,-13.42,0.0,973.81,954.93,2025-01-31 12:00:00,2025-01-31 10:00,0.049,58.800000000000004,0.0,0.0,16.240306122448978
2025-01-31 12:15:00,-14.11,0.0,984.37,965.43,2025-01-31 12:15:00,,0.058,69.60000000000001,0.0,0.0,13.87112068965517
2025-01-31 12:30:00,-23.29,0.0,999.94,988.82,2025-01-31 12:30:00,,0.067,80.4,0.0,0.0,12.298756218905472
2025-01-31 12:45:00,-25.42,0.0,990.67,981.23,2025-01-31 12:45:00,,0.07600000000000001,91.20000000000002,0.0,0.0,10.759100877192981
2025-01-31 13:00:00,-23.05,0.0,982.34,969.96,2025-01-31 13:00:00,2025-01-31 11:00,0.085,102.00000000000001,0.0,0.0,9.509411764705881
2025-01-31 13:15:00,-23.65,0.0,997.26,987.18,2025-01-31 13:15:00,,0.081,97.20000000000002,0.0,0.0,10.156172839506171
2025-01-31 13:30:00,-21.43,0.0,998.87,981.4,2025-01-31 13:30:00,,0.07700000000000001,92.4,0.0,0.0,10.621212121212121
2025-01-31 13:45:00,-18.19,0.0,975.19,954.52,2025-01-31 13:45:00,,0.07300000000000001,87.60000000000001,0.0,0.0,10.896347031963469
2025-01-31 14:00:00,-6.93,0.0,985.47,959.63,2025-01-31 14:00:00,2025-01-31 12:00,0.069,82.80000000000001,0.0,0.0,11.589734299516907
2025-01-31 14:15:00,-20.55,0.0,1005.55,986.1,2025-01-31 14:15:00,,0.06875,82.50000000000001,0.0,0.0,11.952727272727271
2025-01-31 14:30:00,-24.4,0.0,993.43,974.89,2025-01-31 14:30:00,,0.0685,82.20000000000002,0.0,0.0,11.859975669099754
2025-01-31 14:45:00,-15.07,0.0,987.64,960.87,2025-01-31 14:45:00,,0.06825,81.9,0.0,0.0,11.732234432234431
2025-01-31 15:00:00,-4.17,0.0,975.81,941.93,2025-01-31 15:00:00,2025-01-31 13:00,0.068,81.60000000000001,0.0,0.0,11.543259803921567
2025-01-31 15:15:00,-12.34,0.0,937.93,916.66,2025-01-31 15:15:00,,0.060000000000000005,72.0,0.0,0.0,12.731388888888889
2025-01-31 15:30:00,-22.85,0.0,930.27,915.19,2025-01-31 15:30:00,,0.052000000000000005,62.400000000000006,0.0,0.0,14.66650641025641
2025-01-31 15:45:00,-25.25,0.0,909.4,898.52,2025-01-31 15:45:00,,0.044,52.8,0.0,0.0,17.017424242424244
2025-01-31 16:00:00,-9.94,0.0,872.77,850.06,2025-01-31 16:00:00,2025-01-31 14:00,0.036,43.199999999999996,0.0,0.0,19.677314814814814
2025-01-31 16:15:00,-12.93,0.0,837.61,819.64,2025-01-31 16:15:00,,0.03675,44.099999999999994,0.0,0.0,18.585941043083903
2025-01-31 16:30:00,-7.6,0.0,806.05,785.03,2025-01-31 16:30:00,,0.0375,45.0,0.0,0.0,17.44511111111111
2025-01-31 16:45:00,-25.93,0.0,780.99,776.18,2025-01-31 16:45:00,,0.03825,45.9,0.0,0.0,16.91023965141612
2025-01-31 17:00:00,-10.57,0.0,731.33,715.21,2025-01-31 17:00:00,2025-01-31 15:00,0.039,46.8,0.0,0.0,15.282264957264958
2025-01-31 17:15:00,91.33,0.0,673.24,571.6,2025-01-31 17:15:00,,0.029249999999999998,35.099999999999994,0.0,0.0,16.28490028490029
2025-01-31 17:30:00,223.71,0.0,630.3,424.09,2025-01-31 17:30:00,,0.0195,23.4,0.0,0.0,18.123504273504274
2025-01-31 17:45:00,351.32,0.0,611.47,286.98,2025-01-31 17:45:00,,0.009750000000000002,11.700000000000003,0.0,0.0,24.528205128205123
2025-01-31 18:00:00,312.35,0.0,451.67,169.1,2025-01-31 18:00:00,2025-01-31 16:00,0.0,0.0,0.0,0.0,0.0
2025-01-31 18:15:00,44.89,0.0,93.12,71.82,2025-01-31 18:15:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 18:30:00,93.36,0.0,92.24,29.75,2025-01-31 18:30:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 18:45:00,151.02,0.0,120.39,2.34,2025-01-31 18:45:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 19:00:00,171.71,0.0,138.84,-0.9,2025-01-31 19:00:00,2025-01-31 17:00,0.0,0.0,0.9,0.225,0.0
2025-01-31 19:15:00,171.27,0.0,142.12,0.0,2025-01-31 19:15:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 19:30:00,179.86,0.0,143.77,0.0,2025-01-31 19:30:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 19:45:00,172.37,0.0,143.66,0.0,2025-01-31 19:45:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 20:00:00,173.12,0.0,144.03,0.0,2025-01-31 20:00:00,2025-01-31 18:00,0.0,0.0,0.0,0.0,0.0
2025-01-31 20:15:00,174.24,0.0,145.7,0.0,2025-01-31 20:15:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 20:30:00,175.37,0.0,146.39,0.0,2025-01-31 20:30:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 20:45:00,181.28,0.0,149.72,0.0,2025-01-31 20:45:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 21:00:00,178.97,0.0,150.35,0.0,2025-01-31 21:00:00,2025-01-31 19:00,0.0,0.0,0.0,0.0,0.0
2025-01-31 21:15:00,179.36,0.0,150.68,0.0,2025-01-31 21:15:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 21:30:00,179.17,0.0,150.65,0.0,2025-01-31 21:30:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 21:45:00,177.64,0.0,149.33,0.0,2025-01-31 21:45:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 22:00:00,176.49,0.0,148.1,0.0,2025-01-31 22:00:00,2025-01-31 20:00,0.0,0.0,0.0,0.0,0.0
2025-01-31 22:15:00,175.67,0.0,147.4,0.0,2025-01-31 22:15:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 22:30:00,174.49,0.0,146.07,0.0,2025-01-31 22:30:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 22:45:00,172.17,0.0,144.06,0.0,2025-01-31 22:45:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 23:00:00,170.25,0.0,142.26,0.0,2025-01-31 23:00:00,2025-01-31 21:00,0.0,0.0,0.0,0.0,0.0
2025-01-31 23:15:00,168.07,0.0,140.26,0.0,2025-01-31 23:15:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 23:30:00,164.33,0.0,136.64,0.0,2025-01-31 23:30:00,,0.0,0.0,0.0,0.0,0.0
2025-01-31 23:45:00,118.45,0.0,92.44,0.0,2025-01-31 23:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 00:00:00,24.41,0.0,0.0,0.0,2025-02-01 00:00:00,2025-01-31 22:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 00:15:00,20.98,0.0,0.0,0.0,2025-02-01 00:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 00:30:00,20.9,0.0,0.0,0.0,2025-02-01 00:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 00:45:00,20.81,0.0,0.0,0.0,2025-02-01 00:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 01:00:00,20.44,0.0,0.0,0.0,2025-02-01 01:00:00,2025-01-31 23:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 01:15:00,20.12,0.0,0.0,0.0,2025-02-01 01:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 01:30:00,21.41,0.0,0.0,0.0,2025-02-01 01:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 01:45:00,23.6,0.0,0.0,0.0,2025-02-01 01:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 02:00:00,20.44,0.0,0.0,0.0,2025-02-01 02:00:00,2025-02-01 00:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 02:15:00,20.28,0.0,0.0,0.0,2025-02-01 02:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 02:30:00,20.22,0.0,0.0,0.0,2025-02-01 02:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 02:45:00,20.16,0.0,0.0,0.0,2025-02-01 02:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 03:00:00,20.36,0.0,0.0,0.0,2025-02-01 03:00:00,2025-02-01 01:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 03:15:00,20.34,0.0,0.0,0.0,2025-02-01 03:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 03:30:00,19.81,0.0,0.0,0.0,2025-02-01 03:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 03:45:00,19.72,0.0,0.0,0.0,2025-02-01 03:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 04:00:00,19.7,0.0,0.0,0.0,2025-02-01 04:00:00,2025-02-01 02:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 04:15:00,19.8,0.0,0.0,0.0,2025-02-01 04:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 04:30:00,20.34,0.0,0.0,0.0,2025-02-01 04:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 04:45:00,20.19,0.0,0.0,0.0,2025-02-01 04:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 05:00:00,20.25,0.0,0.0,0.0,2025-02-01 05:00:00,2025-02-01 03:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 05:15:00,19.79,0.0,0.0,0.0,2025-02-01 05:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 05:30:00,19.71,0.0,0.0,0.0,2025-02-01 05:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 05:45:00,19.61,0.0,0.0,0.0,2025-02-01 05:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 06:00:00,19.83,0.0,0.0,0.0,2025-02-01 06:00:00,2025-02-01 04:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 06:15:00,24.29,0.0,0.0,0.0,2025-02-01 06:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 06:30:00,20.39,0.0,0.0,0.0,2025-02-01 06:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 06:45:00,20.68,0.0,0.0,0.0,2025-02-01 06:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 07:00:00,8.37,0.0,0.0,5.09,2025-02-01 07:00:00,2025-02-01 05:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 07:15:00,-35.08,0.0,0.0,44.11,2025-02-01 07:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 07:30:00,-121.2,0.0,0.0,122.12,2025-02-01 07:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 07:45:00,-200.64,0.0,0.0,199.0,2025-02-01 07:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 08:00:00,-348.46,0.0,0.0,329.23,2025-02-01 08:00:00,2025-02-01 06:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 08:15:00,-342.38,0.0,0.0,322.94,2025-02-01 08:15:00,,0.00875,10.500000000000002,0.0,0.0,30.756190476190472
2025-02-01 08:30:00,-463.1,0.0,0.0,433.29,2025-02-01 08:30:00,,0.0175,21.000000000000004,0.0,0.0,20.63285714285714
2025-02-01 08:45:00,-697.4,0.0,0.0,651.87,2025-02-01 08:45:00,,0.026250000000000002,31.500000000000007,0.0,0.0,20.69428571428571
2025-02-01 09:00:00,-838.72,0.0,0.0,781.93,2025-02-01 09:00:00,2025-02-01 07:00,0.035,42.00000000000001,0.0,0.0,18.617380952380948
2025-02-01 09:15:00,-771.83,0.0,0.0,723.96,2025-02-01 09:15:00,,0.088,105.6,0.0,0.0,6.855681818181819
2025-02-01 09:30:00,-772.17,0.0,0.0,724.09,2025-02-01 09:30:00,,0.14100000000000001,169.2,0.0,0.0,4.279491725768322
2025-02-01 09:45:00,-731.26,0.0,0.0,684.68,2025-02-01 09:45:00,,0.194,232.79999999999998,0.0,0.0,2.94106529209622
2025-02-01 10:00:00,-570.18,0.0,0.0,533.12,2025-02-01 10:00:00,2025-02-01 08:00,0.247,296.4,0.0,0.0,1.798650472334683
2025-02-01 10:15:00,4.75,0.0,0.0,11.82,2025-02-01 10:15:00,,0.28575,342.9,331.08,82.77,0.03447069116360455
2025-02-01 10:30:00,9.43,0.0,0.0,4.12,2025-02-01 10:30:00,,0.3245,389.4,385.28,96.32,0.010580380071905496
2025-02-01 10:45:00,9.27,0.0,0.0,4.15,2025-02-01 10:45:00,,0.36325,435.90000000000003,431.75000000000006,107.93750000000001,0.00952053223216334
2025-02-01 11:00:00,7.63,0.0,0.0,2.58,2025-02-01 11:00:00,2025-02-01 09:00,0.402,482.40000000000003,479.82000000000005,119.95500000000001,0.005348258706467661
2025-02-01 11:15:00,53.32,0.0,113.12,61.92,2025-02-01 11:15:00,,0.4425,531.0,469.08,117.27,0.11661016949152543
2025-02-01 11:30:00,-111.67,0.0,627.52,717.62,2025-02-01 11:30:00,,0.483,579.6,0.0,0.0,1.2381297446514838
2025-02-01 11:45:00,-7.05,0.0,619.94,605.04,2025-02-01 11:45:00,,0.5235,628.2,23.160000000000082,5.7900000000000205,0.9631327602674307
2025-02-01 12:00:00,-20.57,0.0,597.41,594.38,2025-02-01 12:00:00,2025-02-01 10:00,0.564,676.8,82.41999999999996,20.60499999999999,0.8782210401891254
2025-02-01 12:15:00,-23.85,0.0,582.73,582.97,2025-02-01 12:15:00,,0.583,699.5999999999999,116.62999999999988,29.15749999999997,0.8332904516866783
2025-02-01 12:30:00,-9.4,0.0,567.57,555.79,2025-02-01 12:30:00,,0.602,722.4,166.61,41.6525,0.7693660022148394
2025-02-01 12:45:00,-1.06,0.0,557.87,541.41,2025-02-01 12:45:00,,0.621,745.2,203.79000000000008,50.94750000000002,0.7265297906602254
2025-02-01 13:00:00,0.26,0.0,546.37,529.99,2025-02-01 13:00:00,2025-02-01 11:00,0.64,768.0,238.01,59.5025,0.6900911458333333
2025-02-01 13:15:00,-1.76,0.0,538.12,523.87,2025-02-01 13:15:00,,0.64075,768.9,245.02999999999997,61.25749999999999,0.681323969306802
2025-02-01 13:30:00,8.06,0.0,524.73,508.0,2025-02-01 13:30:00,,0.6415,769.8,261.79999999999995,65.44999999999999,0.659911665367628
2025-02-01 13:45:00,-10.44,0.0,520.03,516.99,2025-02-01 13:45:00,,0.64225,770.7,253.71000000000004,63.42750000000001,0.6708057609964967
2025-02-01 14:00:00,-11.84,0.0,516.69,514.68,2025-02-01 14:00:00,2025-02-01 12:00,0.643,771.6,256.9200000000001,64.23000000000002,0.6670295489891135
2025-02-01 14:15:00,-11.15,0.0,505.3,502.82,2025-02-01 14:15:00,,0.63825,765.9,263.08,65.77,0.6565086825956391
2025-02-01 14:30:00,-10.2,0.0,519.26,516.57,2025-02-01 14:30:00,,0.6335,760.2,243.63,60.9075,0.679518547750592
2025-02-01 14:45:00,-4.88,0.0,531.31,526.03,2025-02-01 14:45:00,,0.62875,754.5,228.47000000000003,57.11750000000001,0.6971901921802518
2025-02-01 15:00:00,0.21,0.0,540.14,526.42,2025-02-01 15:00:00,2025-02-01 13:00,0.624,748.8,222.38,55.595,0.7030181623931624
2025-02-01 15:15:00,6.21,0.0,546.82,526.18,2025-02-01 15:15:00,,0.587,704.4,178.22000000000003,44.55500000000001,0.7469903463940942
2025-02-01 15:30:00,1.1,0.0,540.3,526.1,2025-02-01 15:30:00,,0.55,660.0,133.89999999999998,33.474999999999994,0.7971212121212121
2025-02-01 15:45:00,-17.7,0.0,523.02,524.81,2025-02-01 15:45:00,,0.513,615.5999999999999,90.78999999999996,22.69749999999999,0.8525178687459389
2025-02-01 16:00:00,-7.25,0.0,521.41,510.71,2025-02-01 16:00:00,2025-02-01 14:00,0.476,571.1999999999999,60.48999999999995,15.122499999999988,0.8941001400560225
2025-02-01 16:15:00,-14.42,0.0,525.8,521.13,2025-02-01 16:15:00,,0.427,512.4,0.0,0.0,1.0170374707259953
2025-02-01 16:30:00,-6.73,0.0,522.02,511.82,2025-02-01 16:30:00,,0.378,453.6,0.0,0.0,1.1283509700176366
2025-02-01 16:45:00,-3.3,0.0,509.19,498.62,2025-02-01 16:45:00,,0.329,394.8,0.0,0.0,1.262968591691996
2025-02-01 17:00:00,4.29,0.0,84.18,68.23,2025-02-01 17:00:00,2025-02-01 15:00,0.28,336.00000000000006,267.77000000000004,66.94250000000001,0.20306547619047616
2025-02-01 17:15:00,12.39,0.0,0.0,15.79,2025-02-01 17:15:00,,0.22200000000000003,266.40000000000003,250.61000000000004,62.65250000000001,0.05927177177177176
2025-02-01 17:30:00,6.87,0.0,0.0,15.5,2025-02-01 17:30:00,,0.164,196.80000000000004,181.30000000000004,45.32500000000001,0.078760162601626
2025-02-01 17:45:00,4.66,0.0,0.0,15.41,2025-02-01 17:45:00,,0.10599999999999998,127.20000000000005,111.79000000000005,27.947500000000012,0.12114779874213832
2025-02-01 18:00:00,4.29,0.0,0.0,15.38,2025-02-01 18:00:00,2025-02-01 16:00,0.048,57.6,42.22,10.555,0.2670138888888889
2025-02-01 18:15:00,4.12,0.0,0.0,15.21,2025-02-01 18:15:00,,0.036000000000000004,43.2,27.990000000000002,6.9975000000000005,0.3520833333333333
2025-02-01 18:30:00,6.27,0.0,0.0,14.9,2025-02-01 18:30:00,,0.024,28.8,13.9,3.475,0.5173611111111112
2025-02-01 18:45:00,21.48,0.0,0.0,3.2,2025-02-01 18:45:00,,0.011999999999999997,14.399999999999999,11.2,2.8,0.22222222222222227
2025-02-01 19:00:00,26.43,0.0,0.0,-1.14,2025-02-01 19:00:00,2025-02-01 17:00,0.0,0.0,1.14,0.285,0.0
2025-02-01 19:15:00,24.89,0.0,0.0,0.0,2025-02-01 19:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 19:30:00,24.87,0.0,0.0,0.0,2025-02-01 19:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 19:45:00,24.2,0.0,0.0,0.0,2025-02-01 19:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 20:00:00,23.98,0.0,0.0,0.0,2025-02-01 20:00:00,2025-02-01 18:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 20:15:00,23.97,0.0,0.0,0.0,2025-02-01 20:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 20:30:00,23.95,0.0,0.0,0.0,2025-02-01 20:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 20:45:00,23.97,0.0,0.0,0.0,2025-02-01 20:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 21:00:00,24.85,0.0,0.0,0.0,2025-02-01 21:00:00,2025-02-01 19:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 21:15:00,26.73,0.0,0.0,0.0,2025-02-01 21:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 21:30:00,26.81,0.0,0.0,0.0,2025-02-01 21:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 21:45:00,26.73,0.0,0.0,0.0,2025-02-01 21:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 22:00:00,26.67,0.0,0.0,0.0,2025-02-01 22:00:00,2025-02-01 20:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 22:15:00,26.71,0.0,0.0,0.0,2025-02-01 22:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 22:30:00,26.68,0.0,0.0,0.0,2025-02-01 22:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 22:45:00,26.01,0.0,0.0,0.0,2025-02-01 22:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 23:00:00,24.22,0.0,0.0,0.0,2025-02-01 23:00:00,2025-02-01 21:00,0.0,0.0,0.0,0.0,0.0
2025-02-01 23:15:00,26.25,0.0,0.0,0.0,2025-02-01 23:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 23:30:00,27.36,0.0,0.0,0.0,2025-02-01 23:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-01 23:45:00,28.55,0.0,0.0,0.0,2025-02-01 23:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 00:00:00,23.69,0.0,0.0,0.0,2025-02-02 00:00:00,2025-02-01 22:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 00:15:00,24.65,0.0,0.0,0.0,2025-02-02 00:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 00:30:00,23.12,0.0,0.0,0.0,2025-02-02 00:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 00:45:00,23.17,0.0,0.0,0.0,2025-02-02 00:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 01:00:00,23.03,0.0,0.0,0.0,2025-02-02 01:00:00,2025-02-01 23:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 01:15:00,22.91,0.0,0.0,0.0,2025-02-02 01:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 01:30:00,24.55,0.0,0.0,0.0,2025-02-02 01:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 01:45:00,29.25,0.0,0.0,0.0,2025-02-02 01:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 02:00:00,25.63,0.0,0.0,0.0,2025-02-02 02:00:00,2025-02-02 00:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 02:15:00,26.1,0.0,0.0,0.0,2025-02-02 02:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 02:30:00,26.59,0.0,0.0,0.0,2025-02-02 02:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 02:45:00,26.6,0.0,0.0,0.0,2025-02-02 02:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 03:00:00,26.59,0.0,0.0,0.0,2025-02-02 03:00:00,2025-02-02 01:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 03:15:00,26.64,0.0,0.0,0.0,2025-02-02 03:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 03:30:00,25.6,0.0,0.0,0.0,2025-02-02 03:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 03:45:00,24.51,0.0,0.0,0.0,2025-02-02 03:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 04:00:00,24.54,0.0,0.0,0.0,2025-02-02 04:00:00,2025-02-02 02:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 04:15:00,24.52,0.0,0.0,0.0,2025-02-02 04:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 04:30:00,24.48,0.0,0.0,0.0,2025-02-02 04:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 04:45:00,23.36,0.0,0.0,0.0,2025-02-02 04:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 05:00:00,21.9,0.0,,0.0,2025-02-02 05:00:00,2025-02-02 03:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 05:15:00,23.12,0.0,,0.0,2025-02-02 05:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 05:30:00,23.02,0.0,,0.0,2025-02-02 05:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 05:45:00,23.22,0.0,,0.0,2025-02-02 05:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 06:00:00,21.67,0.0,,0.0,2025-02-02 06:00:00,2025-02-02 04:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 06:15:00,20.68,0.0,,0.0,2025-02-02 06:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 06:30:00,20.22,0.0,,0.0,2025-02-02 06:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 06:45:00,20.09,0.0,,0.0,2025-02-02 06:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 07:00:00,18.21,0.0,,4.19,2025-02-02 07:00:00,2025-02-02 05:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 07:15:00,2.35,0.0,,26.09,2025-02-02 07:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 07:30:00,-55.83,0.0,,74.32,2025-02-02 07:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 07:45:00,-128.33,0.0,,139.53,2025-02-02 07:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 08:00:00,-216.72,0.0,,220.69,2025-02-02 08:00:00,2025-02-02 06:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 08:15:00,-346.58,0.0,,336.75,2025-02-02 08:15:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 08:30:00,-491.47,0.0,,464.0,2025-02-02 08:30:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 08:45:00,-485.99,0.0,,464.47,2025-02-02 08:45:00,,0.0,0.0,0.0,0.0,0.0
2025-02-02 09:00:00,-7.27,0.0,,9.2,2025-02-02 09:00:00,2025-02-02 07:00,0.0,0.0,0.0,0.0,0.0
2025-02-02 09:15:00,0.0,,,0.0,2025-02-02 09:15:00,,0.00525,6.300000000000001,6.300000000000001,1.5750000000000002,0.0
2025-02-02 09:30:00,0.0,,,0.0,2025-02-02 09:30:00,,0.0105,12.600000000000001,12.600000000000001,3.1500000000000004,0.0
2025-02-02 09:45:00,0.0,,,0.0,2025-02-02 09:45:00,,0.01575,18.900000000000002,18.900000000000002,4.7250000000000005,0.0
2025-02-02 10:00:00,0.0,,,0.0,2025-02-02 10:00:00,2025-02-02 08:00,0.021,25.200000000000003,25.200000000000003,6.300000000000001,0.0
2025-02-02 10:15:00,0.0,,,0.0,2025-02-02 10:15:00,,0.030250000000000003,36.300000000000004,36.300000000000004,9.075000000000001,0.0
2025-02-02 10:30:00,0.0,,,0.0,2025-02-02 10:30:00,,0.03950000000000001,47.400000000000006,47.400000000000006,11.850000000000001,0.0
2025-02-02 10:45:00,0.0,,,0.0,2025-02-02 10:45:00,,0.04875,58.50000000000001,58.50000000000001,14.625000000000002,0.0
2025-02-02 11:00:00,0.0,,,0.0,2025-02-02 11:00:00,2025-02-02 09:00,0.058,69.60000000000001,69.60000000000001,17.400000000000002,0.0
